"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1961",1.09530963045583,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1962",1.18108158054995,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1963",1.3694388937934,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1964",1.39626138925685,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1965",1.23768381223619,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1966",1.3883722215183,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1967",2.82472043396757,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1968",3.79872377659304,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1969",2.71178940169491,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1970",1.76655457266503,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1971",2.11164261684503,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1972",2.42332566340865,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1973",2.20183312106459,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1974",1.61648489728385,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1975",2.1208519332797,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1976",3.71596758644696,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1977",5.71753525714132,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1978",7.01373524591848,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1979",5.69791595247302,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1980",4.47519846624746,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1981",4.93251052893653,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1982",5.27041734390937,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1983",5.3375236271987,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1984",5.11202871049516,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1985",4.94269646565073,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1986",5.27244853303146,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1987",4.99028877031143,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1988",4.42654383296749,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1989",4.30293510759335,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1990",4.42887751076857,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1991",7.91951553219379,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1992",12.9146055564633,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1993",17.5086190054642,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1994",17.7641630970216,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1995",16.5898390648725,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1996",15.7567956650919,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1997",12.6522395563152,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1998",11.3781412046269,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","1999",10.2062762733404,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2000",9.78365848947266,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2001",9.12667946257189,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2002",9.09178003448937,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2003",9.02971439561487,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2004",8.82012724117988,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2005",8.39454354669464,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2006",7.72280966767363,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2007",6.85110758014758,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2008",6.36388863194894,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2009",8.24309185959671,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2010",8.565560821485,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2011",7.95383067052459,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2012",7.83219414309905,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2013",8.30971723660192,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2014",8.75758623942641,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2015",9.45708181475428,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2016",8.92604582455923,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2017",8.73877245508974,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2018",7.4022776238843,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2019",6.73374850446363,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2020",7.7610376806237,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2021",7.63222966045469,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2022",6.79896769600435,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2023",7.17559855746145,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2024",7.40463214194324,
"FIN","UNEMPFORECAST","TOT","PC_LF","A","2025",7.11444820318255,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1960",1.26506339437654,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1961",1.10564922831475,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1962",1.25553021259626,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1963",1.38860656232259,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1964",1.10481012181349,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1965",1.37672830578539,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1966",1.40922653254693,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1967",1.86891999797507,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1968",2.36616771025116,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1969",2.04217817945132,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1970",2.20122549096342,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1971",2.41138423466513,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1972",2.50000035808963,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1973",2.39395880095324,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1974",2.52627758070022,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1975",3.59302425975068,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1976",3.9868262086282,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1977",4.48840248838941,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1978",4.68101498520972,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1979",5.25093074170457,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1980",5.60743360749323,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1981",6.58656510965497,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1982",7.13437882156727,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1983",7.43424513449931,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1984",8.65515344483342,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1985",9.11547091186289,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1986",9.11019476214744,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1987",9.22067658897921,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1988",8.87959596553796,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1989",8.25171683988589,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1990",8.03067911630708,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1991",8.22239775235909,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1992",9.05723863523625,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1993",10.051368820748,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1994",10.6442740728137,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1995",10.0044359528292,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1996",10.5165374302245,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1997",10.6792327289619,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1998",10.2598900089612,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","1999",9.97522854659671,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2000",8.57586173746901,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2001",7.80785934544893,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2002",7.93574934195229,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2003",8.55519208654399,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2004",8.92264164815865,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2005",8.93043136234558,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2006",8.91069803171195,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2007",8.07017212746841,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2008",7.47113991383474,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2009",9.17820905578738,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2010",9.32898446220241,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2011",9.26091117693631,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2012",9.83153293571142,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2013",10.3745929279462,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2014",10.3383131170375,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2015",10.4064222491595,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2016",10.1086707469983,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2017",9.47684825559796,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2018",9.09660517318957,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2019",8.52321336607083,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2020",8.13957049473752,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2021",7.92333032251209,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2022",7.31266209025709,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2023",7.16754974728054,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2024",7.41207548784626,
"FRA","UNEMPFORECAST","TOT","PC_LF","A","2025",7.50453348528932,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","1992",6.57709832644892,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","1993",7.78023285459336,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","1994",8.43091832614286,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","1995",8.23282867162775,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","1996",8.90304105314897,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","1997",9.63737201365188,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","1998",9.38037682944962,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","1999",8.56306726609551,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2000",7.94656910707449,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2001",7.79896381858332,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2002",8.60897626427752,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2003",9.69458044551832,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2004",10.3307179616975,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2005",11.0335079404673,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2006",10.0617919670443,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2007",8.57669843221642,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2008",7.38118689977838,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2009",7.25818242579945,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2010",6.55686307296783,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2011",5.52689148470714,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2012",5.06911495881853,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2013",4.94051014587242,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2014",4.72538147083826,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2015",4.35965654855492,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2016",3.93028632402625,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2017",3.55179454959549,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2018",3.21399909961045,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2019",2.9946752691515,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2020",3.67051122194514,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2021",3.57760211315473,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2022",3.05522243161441,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2023",2.97662837417237,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2024",2.98219715605919,
"DEU","UNEMPFORECAST","TOT","PC_LF","A","2025",2.89732325141783,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","1995",9.72011083111551,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","1996",10.2587200082176,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","1997",10.2757723096358,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","1998",11.1742060517783,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","1999",12.1837872661218,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2000",11.5810792590467,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2001",10.792378728447,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2002",10.3550109298806,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2003",9.79418026969482,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2004",10.5912007332722,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2005",9.99675923112759,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2006",9.0082349808319,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2007",8.39655587668595,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2008",7.76002200715228,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2009",9.61572797428923,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2010",12.7134441876072,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2011",17.8645408641306,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2012",24.4392979657776,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2013",27.4664244201051,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2014",26.4916046085009,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2015",24.8969085567198,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2016",23.5392720073007,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2017",21.487637887117,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2018",19.2919113228829,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2019",17.3127338844373,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2020",16.304570830049,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2021",14.7139127272333,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2022",12.4386736615171,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2023",10.9446090194909,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2024",10.0053570970384,
"GRC","UNEMPFORECAST","TOT","PC_LF","A","2025",9.89968047402653,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","1992",9.50919346813494,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","1993",11.5768270204517,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","1994",10.5039115524826,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","1995",9.97902397887076,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","1996",9.66557653633687,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","1997",8.51154128042492,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","1998",7.56771303726822,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","1999",6.73282578868255,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2000",6.172797684359,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2001",5.5104461376077,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2002",5.61718971923863,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2003",5.66660964228056,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2004",5.88258033844185,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2005",6.97753975245644,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2006",7.23832252695941,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2007",7.16589928031366,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2008",7.57389689179458,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2009",9.71884802486244,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2010",10.81084193736,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2011",10.6689028299295,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2012",10.6729206177188,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2013",9.82217748699883,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2014",7.52559259867521,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2015",6.57813248891977,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2016",4.96819001166366,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2017",4.0235126657353,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2018",3.59110097454059,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2019",3.33931964290362,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2020",4.13276521268062,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2021",4.01894311888619,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2022",3.61482864573448,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2023",4.06925571997422,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2024",4.2436013759552,
"HUN","UNEMPFORECAST","TOT","PC_LF","A","2025",3.90580613721968,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1964",1.07706457909461,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1965",1.07130434993716,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1966",1.06810870157015,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1967",1.32358067482891,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1968",2.19453536420724,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1969",3.39562239377973,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1970",2.25981187409951,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1971",1.51587687943579,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1972",1.38986804366741,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1973",1.37796741074715,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1974",1.36349804462721,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1975",1.45979829583913,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1976",1.44193180704663,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1977",1.24110261154183,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1978",1.32946853600762,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1979",1.3256896304189,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1980",1.22044791038852,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1981",1.29630813063726,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1982",1.63153026408617,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1983",1.96448872042731,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1984",2.19878232851979,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1985",1.8345102004273,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1986",1.57308127925394,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1987",1.38986804366742,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1988",1.55589480837552,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1989",2.56581211798293,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1990",2.71643034307803,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1991",2.71643034307803,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1992",4.41719205036684,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1993",5.42032594498632,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1994",5.44556415655857,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1995",4.84876051077058,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1996",3.87304532477255,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1997",4.02985046073574,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1998",2.89508188576201,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","1999",2.16221361835625,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2000",2.46429669671772,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2001",2.41432751066673,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2002",3.4044175865477,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2003",3.50573809313241,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2004",3.40050377833754,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2005",2.86282914880588,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2006",3.18993268949356,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2007",2.47419765304694,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2008",3.32591149457291,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2009",8.02146589464738,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2010",8.29330319299237,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2011",7.69992922859165,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2012",6.62429378531074,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2013",5.84102493456386,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2014",5.4116684841877,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2015",4.50152257381173,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2016",3.34491187443716,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2017",3.27597195666029,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2018",3.12225705329166,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2019",3.92953929539295,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2020",6.43007295659713,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2021",5.98608445297505,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2022",3.74583477166721,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2023",3.49298327374429,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2024",4.23517267380154,
"ISL","UNEMPFORECAST","TOT","PC_LF","A","2025",4.49721527566498,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","1990",13.0330411516834,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","1991",14.8092817071205,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","1992",15.1507986319821,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","1993",15.8103999016731,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","1994",14.8579055382545,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","1995",12.2362139828614,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","1996",11.9806306764759,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","1997",10.4575963760392,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","1998",7.63556792163,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","1999",5.72634033281057,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2000",4.37602826550152,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2001",4.17570285083396,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2002",4.72598066351687,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2003",4.83478216984822,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2004",4.72898568457115,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2005",4.62299915754002,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2006",4.75045569931673,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2007",4.98352024655423,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2008",6.78535830169873,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2009",12.601797933136,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2010",14.5511866965654,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2011",15.368746776689,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2012",15.4447318115372,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2013",13.7225204356639,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2014",11.8376712632466,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2015",9.87559598838165,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2016",8.35098433451246,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2017",6.71498047228341,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2018",5.76460499069213,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2019",4.95281810637186,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2020",5.81782852605957,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2021",6.18080094228504,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2022",4.47029489510883,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2023",4.35518361535364,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2024",4.69081865166505,
"IRL","UNEMPFORECAST","TOT","PC_LF","A","2025",4.60343188661065,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1960",3.98755773318661,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1961",3.63213544287431,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1962",3.20546445297544,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1963",2.72201561747359,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1964",3.05009391171409,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1965",3.80556422449918,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1966",4.14576450527472,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1967",3.8078579350941,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1968",4.0337550162121,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1969",4.02736748656154,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1970",3.84231315136962,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1971",3.84291802500048,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1972",4.52638010197503,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1973",4.50768886916994,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1974",3.78606392824729,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1975",4.14214119066091,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1976",4.73309326534691,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1977",5.05631487742792,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1978",5.10622431371722,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1979",5.43886521061596,
"ITA","UNEMPFORECAST","TOT","PC_LF","A","1980",5.35796318680004,
