ID_ATTACK;DATE;COUNTRY;CITY;PERPETRATOR_GROUP;FATALITIES;INJURED;TARGET_TYPE
200605120011;2006-05-11;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Government (General),Private Citizens & Property,Utilities
200604270002;2006-04-27;France;Bastia;Corsican National Liberation Front (FLNC);0;0;Military
200604220002;2006-04-22;France;Coti Chiavari;Corsican National Liberation Front (FLNC) (suspected);0;2;Private Citizens & Property,Private Citizens & Property
200604140031;2006-04-14;France;Bayonne;Basque extremists;0;0;Tourists
200604140030;2006-04-14;France;Bayonne;Basque extremists;0;0;Airports and Aircraft
200604140029;2006-04-14;France;Bayonne;Basque extremists;0;0;Government (General)
200604050014;2006-04-05;France;Paris;Kurdistan Workers' Party (PKK) (suspected);0;0;Government (Diplomatic)
200603040006;2006-03-04;France;Tiuccia;Corsican National Liberation Front (FLNC);0;0;Tourists
200603040004;2006-03-04;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Business
200602160002;2006-02-16;France;Coti Chiavari;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
200602090007;2006-02-09;France;Ghisonaccia;Unknown;0;0;Police
200602030010;2006-02-03;France;Olmeto;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
200602020013;2006-02-02;France;Tiuccia;Unknown;0;0;Private Citizens & Property
200602020012;2006-02-02;France;Coggia;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
200602020011;2006-02-02;France;Coggia;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
200601240011;2006-01-24;France;Cervione;Unknown;0;0;Private Citizens & Property
200601230003;2006-01-23;France;Taglio-Isolaccio;Unknown;0;0;Business
200601230002;2006-01-23;France;Castellare di Casinca;Unknown;0;0;Private Citizens & Property
200601220004;2006-01-22;France;Aix-en-Provence;Corsican National Liberation Front (FLNC);1;0;Government (General)
200601200010;2006-01-20;France;Sagone;Unknown;0;0;Private Citizens & Property
200601190004;2006-01-19;France;Sagone;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
200601190001;2006-01-19;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Police
200601170008;2006-01-17;France;Porto-Vecchio;Unknown;0;0;Business
200601060003;2006-01-06;France;Bastia;Unknown;0;0;Military
200512210006;2005-12-21;France;Lumio;Unknown;0;0;Private Citizens & Property
200512210005;2005-12-21;France;Lumio;Unknown;0;0;Private Citizens & Property
200509290005;2005-09-29;France;Ajaccio;Unknown;0;0;Government (General)
200508110002;2005-08-11;France;Bayonne;Iparretarrak (IK);0;0;Private Citizens & Property
200507280011;2005-07-28;France;Cargese;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
200507280010;2005-07-28;France;Bastia;Corsican National Liberation Front (FLNC);0;0;Business
200507280002;2005-07-28;France;Porto-Vecchio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
200505290005;2005-05-29;France;Cargese;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
200505290004;2005-05-29;France;Porto Vecchio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
200505290003;2005-05-29;France;Sagone;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
200505290002;2005-05-29;France;Lucciana;Corsican National Liberation Front (FLNC);0;0;Government (General)
200505290001;2005-05-29;France;Bastia;Corsican National Liberation Front (FLNC);0;0;Government (General)
200505230009;2005-05-23;France;Biguglia;Corsican National Liberation Front (FLNC) (suspected);0;0;Government (General)
200505230008;2005-05-23;France;Furiani;Corsican National Liberation Front (FLNC) (suspected);0;0;Government (General)
200505150015;2005-05-15;France;Ajaccio;Unknown;0;4;Government (General),Private Citizens & Property
200505100012;2005-05-10;France;Bastia;Corsican National Liberation Front (FLNC) (suspected);0;2;Government (General),Police
200504300002;2005-04-30;France;Lucciana;Corsican National Liberation Front (FLNC);0;0;Government (General)
200504280008;2005-04-28;France;Ciboure;Basque Fatherland and Freedom (ETA) (suspected);0;0;Government (General),Police
200503300002;2005-03-30;France;Calvi;Corsican National Liberation Front (FLNC) (suspected);0;0;Business,Government (General)
200503240006;2005-03-24;France;Lucciana;Unknown;0;0;Business
200503230007;2005-03-23;France;Corte;Unknown;0;0;Business
200503130006;2005-03-13;France;Ajaccio;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
200503100002;2005-03-10;France;Ajaccio;Corsican National Liberation Front (FLNC);0;2;Government (General)
200503080003;2005-03-08;France;Ajaccio;Corsican National Liberation Front (FLNC) (suspected);0;0;Government (General)
200503080002;2005-03-08;France;Corte;Unknown;0;0;Police
200503080001;2005-03-08;France;Sarrola-Carcopino;Corsican National Liberation Front (FLNC);0;0;Government (General)
200503060005;2005-03-06;France;Corte;Unknown;0;0;Government (General),Government (General),Government (General)
200503030003;2005-03-03;France;Ajaccio;Unknown;0;0;Police
200502250004;2005-02-25;France;Porto Vecchio;Unknown;0;0;Business
200502250003;2005-02-25;France;Ponte-Leccia;Unknown;0;0;Police
200501240003;2005-01-24;France;Borgo;Unknown;0;0;Government (General)
200501190009;2005-01-19;France;Bastia;Corsican National Liberation Front (FLNC);0;0;Business,Private Citizens & Property
200501040003;2005-01-04;France;Corte;Unknown;0;3;Educational Institution,Private Citizens & Property
200411020004;2004-11-02;France;Club de la Marana;Unknown;0;0;Business
200410210003;2004-10-21;France;Aleria;Unknown;0;0;Police
200410080002;2004-10-08;France;Paris;French Armed Islamic Front (suspected);0;10;Government (Diplomatic)
200409120003;2004-09-12;France;Poggio-Mezzanna;Unknown;0;0;Private Citizens & Property
200409120002;2004-09-12;France;Bastia;Anonymous Underground Movement (MCA) (suspected);0;0;Private Citizens & Property
200407150006;2004-07-15;France;Bastia;Unknown;0;0;Government (General)
200406100006;2004-06-10;France;Furiani;Unknown;0;0;Business
200406030006;2004-06-03;France;Prunelli-di-Fiumorbo;Unknown;0;0;Business
200404190004;2004-04-19;France;Unknown;Unknown;0;0;Private Citizens & Property
200404190003;2004-04-19;France;Unknown;Unknown;0;0;Business
200401180003;2004-01-18;France;Nantes;Right-wing extremists (suspected);0;0;Government (General)
200311090002;2003-11-09;France;Borgo;Unknown;0;0;Police
200310160004;2003-10-16;France;Ghisonaccia;Unknown;0;0;Utilities
200310100002;2003-10-10;France;Paris;Corsican National Liberation Front (FLNC);0;0;Government (General)
200310100001;2003-10-10;France;Nice;Corsican National Liberation Front (FLNC);0;1;Military
200308040003;2003-08-04;France;Porticcio;Unknown;0;0;Business
200308040002;2003-08-04;France;Lucciana;Corsican National Liberation Front (FLNC);0;0;Telecommunication
200308030001;2003-08-03;France;Aleria;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
200307190002;2003-07-19;France;Nice;Corsican National Liberation Front (FLNC);0;8;Government (General),Private Citizens & Property
200307190001;2003-07-19;France;Nice;Corsican National Liberation Front (FLNC);0;8;Government (General),Private Citizens & Property
200307140006;2003-07-14;France;Vico;Corsican National Liberation Front (FLNC);0;0;Police
200307140005;2003-07-14;France;Bonifacio;Corsican National Liberation Front (FLNC);0;0;Business
200307140004;2003-07-14;France;Bastia;Corsican National Liberation Front (FLNC);0;0;Business
200307140003;2003-07-14;France;Bastia;Corsican National Liberation Front (FLNC);0;0;Government (General)
200307070008;2003-07-07;France;Tiuccia;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
200307070007;2003-07-07;France;Tiuccia;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
200307070006;2003-07-07;France;Tiuccia;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
200307070005;2003-07-07;France;Tiuccia;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
200305280002;2003-05-28;France;Borgo;Unknown;0;0;Business
200305260003;2003-05-26;France;Bastia;Resistenza Corsa;0;0;Business
200305260002;2003-05-26;France;Bastia;Resistenza Corsa;0;0;Business
200305100005;2003-05-10;France;Isolella;Corsican National Liberation Front (FLNC);0;0;Business
200304240002;2003-04-24;France;Ajaccio;Unknown;0;0;NGO
200304140006;2003-04-14;France;Cergy;Unknown;0;0;Business
200303290001;2003-03-29;France;Massy;Unknown;0;0;Religious Figures/Institutions
200303200002;2003-03-20;France;Ajaccio;Unknown;0;0;Business
200303150003;2003-03-15;France;Ajaccio;Unknown;0;3;Government (General)
200303090002;2003-03-09;France;Conca;Unknown;0;0;Police
200301160010;2003-01-16;France;Bastia;Unknown;0;Unknown;Private Citizens & Property
200301160009;2003-01-16;France;Unknown;Unknown;0;Unknown;Private Citizens & Property
200301160008;2003-01-16;France;Unknown;Unknown;0;Unknown;Business
200301130005;2003-01-13;France;Santa Maria di Lota;Resistenza Corsa;0;0;Private Citizens & Property
200301130004;2003-01-13;France;Bastia;Resistenza Corsa;0;0;Business
200301060002;2003-01-06;France;Paris;Unknown;0;0;Religious Figures/Institutions
200301030001;2003-01-03;France;Paris;Unknown;0;1;Religious Figures/Institutions
200210180003;2002-10-00;France;Ghisonaccia;Separatists (suspected);0;0;Business
200210000014;2002-10-00;France;Unknown;Separatists (suspected);0;0;Private Citizens & Property
200210000013;2002-10-00;France;Unknown;Separatists (suspected);0;0;Private Citizens & Property
200210000012;2002-10-00;France;Unknown;Separatists (suspected);0;0;Private Citizens & Property
200210000011;2002-10-00;France;Unknown;Separatists (suspected);0;0;Private Citizens & Property
200210000010;2002-10-00;France;Unknown;Separatists (suspected);0;0;Business
200210000009;2002-10-00;France;Unknown;Separatists (suspected);0;0;Business
200210000008;2002-10-00;France;Migliacciaro;Separatists (suspected);0;0;Business
200210000007;2002-10-00;France;Borgo;Separatists (suspected);0;0;Business
200210000006;2002-10-00;France;Borgo;Separatists (suspected);0;0;Business
200210000005;2002-10-00;France;Aleria;Separatists (suspected);0;0;Police
200210000004;2002-10-00;France;Ghisonaccia;Separatists (suspected);0;0;Business
200210000003;2002-10-00;France;Ghisonaccia;Separatists (suspected);0;0;Business
200210000002;2002-10-00;France;Ghisonaccia;Separatists (suspected);0;0;Business
200210000001;2002-10-00;France;Ghisonaccia;Separatists (suspected);0;0;Business
200207180001;2002-07-18;France;Bastia;Unknown;0;0;Police
200206010003;2002-01-05;France;Paris;Youths;0;0;Religious Figures/Institutions
200205120004;2002-05-12;France;Toulouse;Neo-Nazi extremists;0;0;NGO
200205110001;2002-05-11;France;Biguglia;Unknown;0;0;Business
200205100002;2002-05-10;France;Biguglia;Unknown;0;0;Business
200205070009;2002-05-07;France;Ventiseri;Unknown;0;0;Private Citizens & Property
200204050001;2002-04-05;France;Strasbourg;Unknown;0;0;Private Citizens & Property,Private Citizens & Property
200204040002;2002-04-04;France;Le Kremlin-Bicetre;Anti-Semitic extremists;0;0;Religious Figures/Institutions,Private Citizens & Property
200204020004;2002-04-02;France;Schiltigheim;Unknown;0;0;Private Citizens & Property
200204020003;2002-04-02;France;Marseille;Unknown;0;0;Religious Figures/Institutions,Religious Figures/Institutions
200203240001;2002-03-24;France;Lille;Unknown;0;4;Business,Private Citizens & Property
200202110004;2002-02-11;France;Bastia;Unknown;0;0;Government (General)
200202030008;2002-02-03;France;Ventiseri;Unknown;0;0;Private Citizens & Property
200202030002;2002-02-03;France;Ventiseri;Unknown;0;0;Private Citizens & Property
200202020005;2002-02-02;France;Hendaye;Unknown;0;0;Business
200202020003;2002-02-02;France;Saint-Jean-de-Luz;Unknown;0;0;Business
200201180006;2002-01-18;France;Ajaccio;Unknown;0;0;Government (General)
200112220002;2001-12-22;France;Paris;Al-Qaida;0;1;Airports and Aircraft
200112190001;2001-12-19;France;Vescovato;Unknown;0;0;Private Citizens & Property
200112080005;2001-12-08;France;Usquain;Unknown;0;0;Police
200111060003;2001-11-06;France;Borgo;Unknown;0;0;Police
200110220003;2001-10-22;France;Aleria;Unknown;0;0;Journalists & Media
200110100001;2001-10-10;France;Pau;Association Totalement Anti-Guerre (ATAG);0;0;Military
200109300001;2001-09-30;France;Ustaritz;Unknown;0;0;Police
200109120001;2001-09-12;France;Villeneuve-la-Garenne;Unknown;0;0;Religious Figures/Institutions
200109080003;2001-09-08;France;Ixtassou;Unknown;0;0;Government (General)
200108260007;2001-08-26;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Police
200108190001;2001-08-19;France;Bastia;Unknown;0;1;Business
200108180003;2001-08-18;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
200108120001;2001-08-12;France;Paris;Unknown;0;0;Government (Diplomatic)
200108030008;2001-08-03;France;Porto-Vecchio;Corsican National Liberation Front (FLNC);0;0;Police
200108030006;2001-08-03;France;Isolella;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
200107230001;2001-07-23;France;Borgo;Unknown;0;14;Military
200107060001;2001-07-06;France;Bastia;Corsican National Liberation Front (FLNC) (suspected);0;0;Police
200106230004;2001-06-23;France;Bonifacio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
200103220004;2001-03-22;France;Paris;Armata Corsa;0;0;Private Citizens & Property
200103070005;2001-03-07;France;Grenoble;Basque Fatherland and Freedom (ETA);0;0;Private Citizens & Property,Business
200101220001;2001-01-22;France;Annecy;Armata Corsa (suspected);0;0;Government (General)
200012310009;2000-12-31;France;Corte;Unknown;0;0;Government (General)
200012020003;2000-12-02;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Military
200011240003;2000-11-24;France;Baule;Unknown;1;0;Government (General)
200011190005;2000-11-19;France;Corte;Unknown;0;0;Government (General)
200011090002;2000-11-09;France;Hendaye;Unknown;0;0;Government (General)
200010240003;2000-10-24;France;Ajaccio;Unknown;0;0;Business
200010210002;2000-10-21;France;Cambo-les-Bains;Iparretarrak (IK) (suspected);0;0;Business
200010200007;2000-10-20;France;Marseille;Corsican Separatists (suspected);0;0;Private Citizens & Property
200010100006;2000-10-10;France;Paris;Unknown;0;0;Religious Figures/Institutions
200010100003;2000-10-10;France;Paris;Unknown;0;0;Religious Figures/Institutions
200009130005;2000-09-13;France;Sperone;Unknown;0;0;Private Citizens & Property
200008260003;2000-08-26;France;Bastia;Unknown;0;0;Government (General)
200008170002;2000-08-17;France;Sartene;Armata Corsa (suspected);0;0;Government (General)
200008130003;2000-08-13;France;Ajaccio;Unknown;0;0;Government (General)
200008070005;2000-08-07;France;L'Ile Rousse;Unknown;2;1;Private Citizens & Property
200006260007;2000-06-26;France;Paris;Corsican National Liberation Front (FLNC);0;0;Government (General),Private Citizens & Property
200006040003;2000-06-04;France;Porto-Vecchio;Unknown;0;0;Business,Business
200005200004;2000-05-20;France;Marseille;Unknown;0;0;Business
200005030007;2000-05-03;France;Carry-le-Rouet;Unknown;0;0;Business
200005030006;2000-05-03;France;Juan-les-Pins;Unknown;0;0;Business
200005030005;2000-05-03;France;Paris;Unknown;0;0;Business
200004210003;2000-04-21;France;Sagone;Unknown;0;0;Business
200004190001;2000-04-19;France;Quevert;Breton Liberation Front (FLB);1;0;Business
200004150006;2000-04-15;France;Bonifacio;Unknown;0;0;Business
200004150004;2000-04-15;France;Lecumberry;Iparretarrak (IK);0;0;Police
200004010003;2000-04-01;France;Dury;Environmentalists;0;0;Business
